Year,Week,Ranking,TV,movie_zh_name,first_air_date,genre_ids,category,id,origin_country,original_language,overview,imdb_score,popularity,vote_average,vote_count
2020,42,7,Nothing But Thirty,三十而已,2020/7/17,18,,105961,CN,zh,"Wang Man Ni is a strong-spirited lady who prides herself for having both beauty and brains and believes that she deserves better than what she has. As she falls in love with a man, she marries him immediately, yet later finds out that their differences are taking a huge toll on their relationship.

Gu Jia was the homemaker behind her husbands success from a nerdy programmer to the CEO of a company. She was also the perfect image of a full-time housewife. When another woman threatens her marriage, she doesnt back down and tries hard to save her relationship with her husband.

Zhong Xiao Qin is an ordinary woman with an ordinary job, married to a man with a stable career. She is also a casual writer. One day, the unthinkable happens when the copyrights for her novels are suddenly sold at an exorbitant price, thus turner her into the breadwinner of the family. As a power imbalance is seen between Zhong Xiao Qin and her husband, their marriage is also shaken.",,7.252,8.5,4
2020,42,8,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"18, 35","浪漫, 喜劇",96462,KR,ko,"Desperate to escape from his emotional baggage and the heavy responsibility hes had all his life, a psychiatric ward worker begins to heal with help from the unexpecteda woman who writes fairy tales but doesnt believe in them.",8.6,110.772,8.6,924
2020,42,9,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2020,43,1,Emily in Paris,艾蜜莉在巴黎,2020/10/2,"18, 35",,82596,US,en,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",,69.259,8,794
2020,43,10,It's Okay to Not Be Okay,雖然是精神病但沒關係,2020/6/20,"18, 35","浪漫, 喜劇",96462,KR,ko,"Desperate to escape from his emotional baggage and the heavy responsibility hes had all his life, a psychiatric ward worker begins to heal with help from the unexpecteda woman who writes fairy tales but doesnt believe in them.",8.6,110.772,8.6,924
2020,43,2,Nothing But Thirty,三十而已,2020/7/17,18,,105961,CN,zh,"Wang Man Ni is a strong-spirited lady who prides herself for having both beauty and brains and believes that she deserves better than what she has. As she falls in love with a man, she marries him immediately, yet later finds out that their differences are taking a huge toll on their relationship.

Gu Jia was the homemaker behind her husbands success from a nerdy programmer to the CEO of a company. She was also the perfect image of a full-time housewife. When another woman threatens her marriage, she doesnt back down and tries hard to save her relationship with her husband.

Zhong Xiao Qin is an ordinary woman with an ordinary job, married to a man with a stable career. She is also a casual writer. One day, the unthinkable happens when the copyrights for her novels are suddenly sold at an exorbitant price, thus turner her into the breadwinner of the family. As a power imbalance is seen between Zhong Xiao Qin and her husband, their marriage is also shaken.",,7.252,8.5,4
2020,43,3,Record of Youth,青春紀錄,2020/9/7,18,浪漫,99047,KR,ko,"In a cutthroat world where the life youre born into decides your success, three aspiring youths are determined to change that perception as they fight for their dreams.",7.3,31.973,8.4,135
2020,43,4,Go Ahead,以家人之名,2020/8/10,"18, 10751",,107329,CN,zh,"Growing up in dysfunctional households, three individuals who are unrelated by blood treat each other like family as they yearn for the love that they cannot find at home. Eldest brother Ling Xiao, second brother He Ziqiu, and youngest sister Li Jianjian grow up together, experiencing lifes joy and strife as they support each others chosen paths. As Ling Xiao and He Ziqiu graduate from high school, they return to their original families. Five years later, the three are reunited, but the heartaches from their complicated family past becomes a shadow that constantly lingers. Can they finally fix their personal issues to become better versions of themselves?",,31.861,8.6,105
2020,43,5,Start-Up,START-UP：我的新創時代,2020/10/17,"18, 35","浪漫, 喜劇",99048,KR,ko,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,8.1,22.328,8.5,194
2020,43,6,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2020,43,7,The Haunting of Bly Manor,鬼莊園,2020/10/9,"9648, 18",,109958,US,en,"After an au pairs tragic death, Henry Wingrave hires a young American nanny to care for his orphaned niece and nephew who reside at Bly Manor with the estates chef Owen, groundskeeper Jamie and housekeeper, Mrs. Grose. But all is not as it seems at the manor, and centuries of dark secrets of love and loss are waiting to be unearthed in this chilling tale.",,41.121,7.8,615
2020,43,8,Undercover,迷幻臥底,2019/2/24,"80, 18",,86942,BE,nl,Undercover agents infiltrate a drug kingpin's operation by posing as a couple at the campground where he spends his weekends. Inspired by real events.,,12.173,8.1,55
2020,43,9,Private Lives,私生活,2020/10/7,"10759, 35, 80, 9648, 18",驚悚,107442,KR,ko,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",6.5,18.431,6.4,9
2020,44,1,Nothing But Thirty,三十而已,2020/7/17,18,,105961,CN,zh,"Wang Man Ni is a strong-spirited lady who prides herself for having both beauty and brains and believes that she deserves better than what she has. As she falls in love with a man, she marries him immediately, yet later finds out that their differences are taking a huge toll on their relationship.

Gu Jia was the homemaker behind her husbands success from a nerdy programmer to the CEO of a company. She was also the perfect image of a full-time housewife. When another woman threatens her marriage, she doesnt back down and tries hard to save her relationship with her husband.

Zhong Xiao Qin is an ordinary woman with an ordinary job, married to a man with a stable career. She is also a casual writer. One day, the unthinkable happens when the copyrights for her novels are suddenly sold at an exorbitant price, thus turner her into the breadwinner of the family. As a power imbalance is seen between Zhong Xiao Qin and her husband, their marriage is also shaken.",,7.252,8.5,4
2020,44,10,Barbarians,蠻戰之森,2020/10/23,"10759, 18",,93785,DE,de,"Three people's fates are interwoven in the Battle of the Teutoburg Forest in 9 A.D., during which Germanic warriors halt the spread of the Roman Empire.",,49.927,7.4,382
2020,44,2,The Queen's Gambit,后翼棄兵,2020/10/23,18,,87739,US,en,"In a Kentucky orphanage in the 1950s, a young girl discovers an astonishing talent for chess while struggling with addiction.",,91.796,8.6,2566
2020,44,3,Record of Youth,青春紀錄,2020/9/7,18,浪漫,99047,KR,ko,"In a cutthroat world where the life youre born into decides your success, three aspiring youths are determined to change that perception as they fight for their dreams.",7.3,31.973,8.4,135
2020,44,4,U Motherbaker,我的婆婆怎麼那麼可愛,2020/6/6,"18, 35, 10751",,105269,TW,zh,"A Taiwanese family comedy that reflect the daily culture of the people and also the problem of the transformation of a traditional cake shop. It discusses parent-child relationship, problems between mother in law and wife, the gap between generations and the dilema of maintaining tradition or modernization.",,4.96,5,2
2020,44,5,Emily in Paris,艾蜜莉在巴黎,2020/10/2,"18, 35",,82596,US,en,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",,69.259,8,794
2020,44,6,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2020,44,7,Start-Up,START-UP：我的新創時代,2020/10/17,"18, 35","浪漫, 喜劇",99048,KR,ko,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,8.1,22.328,8.5,194
2020,44,8,Go Ahead,以家人之名,2020/8/10,"18, 10751",,107329,CN,zh,"Growing up in dysfunctional households, three individuals who are unrelated by blood treat each other like family as they yearn for the love that they cannot find at home. Eldest brother Ling Xiao, second brother He Ziqiu, and youngest sister Li Jianjian grow up together, experiencing lifes joy and strife as they support each others chosen paths. As Ling Xiao and He Ziqiu graduate from high school, they return to their original families. Five years later, the three are reunited, but the heartaches from their complicated family past becomes a shadow that constantly lingers. Can they finally fix their personal issues to become better versions of themselves?",,31.861,8.6,105
2020,44,9,Private Lives,私生活,2020/10/7,"10759, 35, 80, 9648, 18",驚悚,107442,KR,ko,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",6.5,18.431,6.4,9
2020,45,1,The Queen's Gambit,后翼棄兵,2020/10/23,18,,87739,US,en,"In a Kentucky orphanage in the 1950s, a young girl discovers an astonishing talent for chess while struggling with addiction.",,91.796,8.6,2566
2020,45,10,The Devil Punisher,天巡者,2020/10/25,10765,,112152,TW,zh,"A baker by day and demon fighter by night, Zhong Kui, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.",,5.318,9,2
2020,45,2,Demon Slayer: Kimetsu no Yaiba,鬼滅之刃,2019/4/6,"16, 10765, 10759",,85937,JP,ja,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a demon slayer so that he can turn his sister back into a human, and kill the demon that massacred his family.",,177.86,8.8,3802
2020,45,3,Nothing But Thirty,三十而已,2020/7/17,18,,105961,CN,zh,"Wang Man Ni is a strong-spirited lady who prides herself for having both beauty and brains and believes that she deserves better than what she has. As she falls in love with a man, she marries him immediately, yet later finds out that their differences are taking a huge toll on their relationship.

Gu Jia was the homemaker behind her husbands success from a nerdy programmer to the CEO of a company. She was also the perfect image of a full-time housewife. When another woman threatens her marriage, she doesnt back down and tries hard to save her relationship with her husband.

Zhong Xiao Qin is an ordinary woman with an ordinary job, married to a man with a stable career. She is also a casual writer. One day, the unthinkable happens when the copyrights for her novels are suddenly sold at an exorbitant price, thus turner her into the breadwinner of the family. As a power imbalance is seen between Zhong Xiao Qin and her husband, their marriage is also shaken.",,7.252,8.5,4
